permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at
/organization/allele-biotech,Allele Biotech,http://www.allelebiotech.com/,|Biotechnology|, Biotechnology , 7 000 000 ,operating,USA,CA,San Diego,San Diego,1,01/01/1999,1999-01,1999-Q1,1999,24/09/2014,24/09/2014
/organization/allen-brothers,Allen Brothers,http://www.allenbrothers.com,|Hospitality|, Hospitality , 7 100 000 ,operating,USA,IL,Chicago,Chicago,1,,,,,06/01/2010,06/01/2010
/organization/allen-institute-for-brain-science,Allen Institute for Brain Science,https://www.alleninstitute.org/,|Search|, Search , 4 750 000 ,operating,USA,WA,Seattle,Seattle,1,01/01/2003,2003-01,2003-Q1,2003,30/09/2014,30/09/2014
/organization/allen-learning-technologies,Allen Learning Technologies,http://zebrabeta.com,|Software|, Software , 1 200 000 ,operating,USA,MN,Minneapolis,Saint Paul,1,01/01/2009,2009-01,2009-Q1,2009,27/04/2009,27/04/2009
/organization/allen-tours-inc,Allen Tours,http://www.allentoursinc.com,|Transportation|, Transportation , -   ,operating,USA,NY,New York City,Brooklyn,1,01/08/2009,2009-08,2009-Q3,2009,14/08/2013,14/08/2013
/organization/allena-pharmaceuticals,Allena Pharmaceuticals,http://www.allenapharma.com,|Biotechnology|, Biotechnology , 15 000 000 ,operating,USA,MA,Boston,Newton,1,01/01/2011,2011-01,2011-Q1,2011,16/11/2011,16/11/2011
/organization/allergease,AllergEase,http://aedrops.com,|Biotechnology|, Biotechnology , 1 080 959 ,operating,USA,VA,Roanoke,Danville,1,01/01/2011,2011-01,2011-Q1,2011,07/04/2014,07/04/2014
/organization/allergen-research-corporation,Allergen Research Corporation,http://allergenresearch.com,|Hospitality|, Hospitality , 17 000 000 ,operating,USA,CA,SF Bay Area,San Mateo,1,01/01/2011,2011-01,2011-Q1,2011,21/11/2013,21/11/2013
/organization/alleywatch,AlleyWatch,http://alleywatch.com,|Training|Employment|Recruiting|Venture Capital|Startups|Publishing|Media|News|, Startups , 40 000 ,operating,USA,NY,New York City,New York,1,01/10/2012,2012-10,2012-Q4,2012,15/10/2012,15/10/2012
/organization/allfacilities-energy-group,AllFacilities Energy Group,http://allfacilitiesenergygroup.com,|Clean Technology|, Clean Technology , 350 000 ,operating,USA,PA,Pittsburgh,Pittsburgh,1,01/01/2009,2009-01,2009-Q1,2009,27/02/2012,27/02/2012
/organization/allfreed,AllFreed,http://www.allfreed.co/,,, 47 917 ,,,,,,1,,,,,01/06/2013,01/06/2013
/organization/allgoob,ALLGOOB,http://allgoob.com,|Search|, Search , 1 348 200 ,operating,FRA,,Pessac,Pessac,1,,,,,30/03/2010,30/03/2010
/organization/allgreenup,allGreenup,http://www.allgreenup.com/,,, 355 003 ,operating,CHL,,Santiago,Las Condes,3,,,,,01/08/2013,02/09/2014
/organization/alliance-card,Alliance Card,http://www.cashvaluecard.com,|Gift Card|Sales and Marketing|Loyalty Programs|Software|, Software , 600 000 ,operating,USA,MN,Minneapolis,Burnsville,1,01/01/2005,2005-01,2005-Q1,2005,07/11/2008,07/11/2008
/organization/alliance-commercial-realty,Alliance Commercial Realty,http://www.alliancecommercialrealty.com/,|Real Estate|, Real Estate , -   ,operating,USA,PA,Harrisburg,York,1,18/03/2014,2014-03,2014-Q1,2014,08/03/2014,08/03/2014
/organization/alliance-health-networks,Alliance Health Networks,http://www.alliancehealthnetworks.com,|Health and Wellness|, Health and Wellness , 14 300 000 ,operating,USA,UT,Salt Lake City,Salt Lake City,2,01/01/2002,2002-01,2002-Q1,2002,16/09/2009,01/06/2011
/organization/allied-digital-services,Allied Digital Services,http://www.allieddigital.net/in,|Consulting|, Consulting , 175 000 ,operating,IND,,Mumbai,Mumbai,1,01/01/1995,1995-01,1995-Q1,1995,28/09/2010,28/09/2010
/organization/allied-fiber,Allied Fiber,http://alliedfiber.com,|Mobile|, Mobile , 8 000 000 ,operating,USA,NY,New York City,New York,1,01/01/2008,2008-01,2008-Q1,2008,17/05/2010,17/05/2010
/organization/allied-industrial-corporation,Allied Industrial Corporation,http://www.alliedindustrialcorp.com/,|Manufacturing|, Manufacturing , -   ,operating,USA,VA,Roanoke,Roanoke,1,17/04/2012,2012-04,2012-Q2,2012,15/11/2013,15/11/2013
/organization/allied-pacific-sports-network,Allied Pacific Sports Network,http://apsn.tv,|Video Streaming|Mobile|Internet|Sports|, Sports , 7 000 000 ,closed,HKG,,Hong Kong,,1,01/01/2009,2009-01,2009-Q1,2009,01/01/2010,01/01/2010
/organization/allied-payment-network,Allied Payment Network,http://www.alliedpaymentnetwork.com,|Finance|, Finance , 1 458 786 ,operating,USA,IN,Fort Wayne,Fort Wayne,3,01/01/2010,2010-01,2010-Q1,2010,11/02/2013,09/01/2014
/organization/allied-resource-corporation,Allied Resource Corporation,http://www.alliedresourcecorp.com,|Clean Technology|, Clean Technology , 53 000 000 ,operating,USA,PA,Philadelphia,Wayne,1,,,,,09/06/2008,09/06/2008
/organization/allied-urological-services,Allied Urological Services,http://alliedmetromedical.com,|Health and Wellness|, Health and Wellness , 118 125 ,operating,USA,NY,New York City,New York,1,01/01/1988,1988-01,1988-Q1,1988,05/01/2010,05/01/2010
/organization/alliedpath,AlliedPath,http://alliedpath.com,|Biotechnology|, Biotechnology , 490 000 ,operating,USA,CA,San Diego,San Diego,1,,,,,21/05/2010,21/05/2010
/organization/alligator-bioscience,Alligator Bioscience,http://www.alligatorbioscience.se/en/index.aspx,|Biotechnology|, Biotechnology , 7 443 779 ,operating,,,,,1,,,,,29/05/2007,29/05/2007
/organization/allihub,Allihub,http://www.allihub.com,,, 1 700 000 ,operating,USA,CA,SF Bay Area,Mountain View,1,01/01/2010,2010-01,2010-Q1,2010,01/04/2013,01/04/2013
/organization/allin-corporation,Allin corporation,http://allin.com,,, 6 000 000 ,operating,USA,PA,Pittsburgh,Pittsburgh,3,01/01/1994,1994-01,1994-Q1,1994,29/08/2013,20/06/2014
/organization/allinea-software,Allinea Software,http://www.allinea.com,|Software|, Software , 643 000 ,operating,GBR,,Warwick,Warwick,1,01/01/2009,2009-01,2009-Q1,2009,07/10/2009,07/10/2009
/organization/alliqua,Alliqua,http://alliqua.com,|Biotechnology|, Biotechnology , 40 816 578 ,,USA,NY,New York City,New York,7,,,,,17/03/2011,15/04/2014
/organization/allmoxy,Allmoxy,http://www.allmoxy.com,|Small and Medium Businesses|Web Development|Enterprise Software|Cloud Computing|Software|, Cloud Computing , 1 000 000 ,operating,USA,UT,Salt Lake City,Tremonton,1,01/01/2008,2008-01,2008-Q1,2008,28/06/2012,28/06/2012
/organization/allmyapps,Allmyapps,http://allmyapps.com,|Linux|Home & Garden|Storage|Computers|Apps|Curated Web|, Linux , 1 281 800 ,operating,FRA,,Paris,Paris,1,04/06/2009,2009-06,2009-Q2,2009,02/09/2010,02/09/2010
/organization/allo-communications,ALLO Communications,http://www.allocommunications.com,|Mobile|, Mobile , 8 135 000 ,operating,USA,NE,NE - Other,Imperial,3,01/01/2003,2003-01,2003-Q1,2003,11/03/2011,23/10/2013
/organization/allocab,Allocab,http://www.allocab.com,|Automotive|Mobile|, Automotive , 80 039 ,operating,FRA,,Paris,Paris,1,04/05/2011,2011-05,2011-Q2,2011,20/02/2013,20/02/2013
/organization/allocade,Allocade,http://www.allocade.com,|Biotechnology|, Biotechnology , 11 587 263 ,operating,USA,CA,SF Bay Area,Menlo Park,3,01/01/2004,2004-01,2004-Q1,2004,07/08/2009,15/08/2011
/organization/allocadia,Allocadia,http://www.allocadia.com,|Enterprise Software|, Enterprise Software , 7 409 591 ,operating,CAN,BC,Vancouver,Vancouver,2,01/01/2010,2010-01,2010-Q1,2010,30/01/2013,05/06/2014
/organization/allocure,AlloCure,http://www.allocure.com,|Biotechnology|, Biotechnology , 32 488 259 ,operating,USA,MA,Boston,Burlington,4,01/01/2008,2008-01,2008-Q1,2008,08/07/2009,02/04/2012
/organization/allofme,AllofMe,http://www.allofme.com,|Software|, Software , -   ,operating,ISR,,Tel Aviv,Tel Aviv,1,01/05/2007,2007-05,2007-Q2,2007,01/11/2007,01/11/2007
/organization/alloka,Alloka,http://alloka.ru,|Business Services|Advertising|, Business Services , 125 000 ,,RUS,,RUS - Other,,2,01/01/2010,2010-01,2010-Q1,2010,01/01/2012,01/03/2013
/organization/allon-therapeutics,Allon Therapeutics,http://www.allontherapeutics.com,|Biotechnology|, Biotechnology , 11 626 182 ,operating,CAN,BC,Vancouver,Vancouver,2,,,,,03/03/2010,17/05/2012
/organization/alloptic,Alloptic,http://www.alloptic.com,|Public Relations|, Public Relations , 38 000 000 ,closed,USA,CA,SF Bay Area,Livermore,2,01/01/1999,1999-01,1999-Q1,1999,23/08/2005,22/06/2006
/organization/allostatix,Allostatix,http://allostatix.com,|Health and Wellness|, Health and Wellness , 200 000 ,operating,USA,OH,Cincinnati,Cincinnati,1,01/01/2005,2005-01,2005-Q1,2005,14/07/2009,14/07/2009
/organization/allostera-pharma,Allostera Pharma,http://www.allostera.com/about.html,|Biotechnology|, Biotechnology , 15 400 000 ,operating,CAN,QC,Montreal,Montréal,1,01/01/2005,2005-01,2005-Q1,2005,27/07/2009,27/07/2009
/organization/allotrope-partners,Allotrope Partners,,,, 5 000 000 ,operating,USA,CA,SF Bay Area,Oakland,1,,,,,06/01/2014,06/01/2014
/organization/allovue,Allovue,http://allovue.com,|Education|, Education , 800 000 ,operating,USA,MD,Baltimore,Baltimore,1,05/02/2013,2013-02,2013-Q1,2013,05/02/2014,05/02/2014
/organization/alloy-digital,Alloy Digital,http://www.alloydigital.com,|Advertising|, Advertising , 30 000 000 ,operating,USA,NY,New York City,New York,1,01/01/2009,2009-01,2009-Q1,2009,07/03/2013,07/03/2013
/organization/allozyne,Allozyne,http://www.allozyne.com,|Biotechnology|, Biotechnology , 36 902 500 ,operating,USA,WA,Seattle,Seattle,4,01/01/2005,2005-01,2005-Q1,2005,06/12/2005,05/04/2013
/organization/allpeers,AllPeers,http://www.techcrunch.com/2008/03/03/much-hyped-allpeers-to-deadpool/,|Curated Web|, Curated Web , -   ,closed,GBR,,London,Oxford,1,01/08/2004,2004-08,2004-Q3,2004,01/03/2006,01/03/2006
/organization/allplayers-com,AllPlayers.com,http://AllPlayers.com,|Software|, Software , 2 449 500 ,operating,USA,TX,Dallas,Addison,1,01/04/2009,2009-04,2009-Q2,2009,22/02/2011,22/02/2011
/organization/allschoolstuff-com,AllSchoolStuff.com,http://www.allschoolstuff.com,|Education|Retail|Kids|E-Commerce|, Retail , 1 500 000 ,operating,IND,,New Delhi,Gurgaon,1,01/09/2011,2011-09,2011-Q3,2011,01/09/2012,01/09/2012
/organization/allsource-analysis,AllSource Analysis,http://allsourceanalysis.com/,,, 500 000 ,operating,USA,CO,CO - Other,Longmont,1,27/02/2014,2014-02,2014-Q1,2014,05/08/2014,05/08/2014
/organization/alltech-medical-systems,Alltech Medical Systems,http://www.alltechmed.com,|Health Care|, Health Care , 6 599 285 ,operating,CHN,,Chengdu,Chengdu,4,,,,,01/09/2006,01/01/2011
/organization/alltherooms,AllTheRooms,http://alltherooms.com/%23,|Online Travel|Hotels|Travel|, Travel , 1 100 000 ,operating,USA,NY,New York City,New York,1,01/01/2013,2013-01,2013-Q1,2013,23/05/2014,23/05/2014
/organization/allthetopbananas-com,Allthetopbananas.com,http://www.allthetopbananas.com/MediaPack/WhatWeDo.aspx,|Advertising|Mobile|Search|, Advertising , 858 800 ,operating,GBR,,Peterborough,Peterborough,1,02/01/2007,2007-01,2007-Q1,2007,01/11/2006,01/11/2006
/organization/alltrails-com,AllTrails,http://alltrails.com,|Sports|, Sports , 2 879 987 ,operating,USA,CA,SF Bay Area,San Francisco,5,01/01/2010,2010-01,2010-Q1,2010,01/09/2010,01/04/2013
/organization/alltuition,Alltuition,http://www.alltuition.com,|Startups|Finance|, Finance , 4 015 000 ,operating,USA,IL,IL - Other,Carthage,3,01/01/2010,2010-01,2010-Q1,2010,01/06/2010,17/08/2012
/organization/allurent,Allurent,http://www.allurent.com,|Curated Web|, Curated Web , 2 000 000 ,acquired,USA,MA,Boston,Cambridge,1,01/01/2005,2005-01,2005-Q1,2005,22/02/2010,22/02/2010
/organization/alluring-logic,Alluring Logic,http://alluringlogic.com,|Point of Sale|Mobile|Retail|iPad|SaaS|Web Tools|Web Development|Software|, iPad , -   ,,USA,NY,New York City,New York,1,22/08/2009,2009-08,2009-Q3,2009,25/07/2013,25/07/2013
/organization/allurion-technologies,Allurion Technologies,http://allurion.com,|Health Care|, Health Care , 4 469 794 ,operating,USA,MA,Boston,Wellesley,3,01/01/2009,2009-01,2009-Q1,2009,26/07/2012,31/07/2014
/organization/allux-medical,Allux Medical,,|Health Care|, Health Care , 6 400 000 ,operating,USA,CA,SF Bay Area,Menlo Park,1,,,,,29/08/2005,29/08/2005
/organization/allvoices,Allvoices,http://www.allvoices.com,|Journalism|Media|News|, News , 4 276 568 ,,USA,CA,SF Bay Area,San Francisco,2,01/02/2008,2008-02,2008-Q1,2008,31/07/2006,26/01/2010
/organization/allworx,Allworx,http://www.allworx.com,|Telecommunications|Communications Hardware|VoIP|Mobile|, Telecommunications , 8 500 000 ,acquired,USA,NY,"Rochester, New York",East Rochester,3,01/07/1998,1998-07,1998-Q3,1998,01/08/2005,12/06/2006
/organization/ally-home-care,Ally Home Care,http://allyhomecare.net,|Health and Wellness|, Health and Wellness , 200 000 ,operating,USA,CA,SF Bay Area,Fremont,1,,,,,30/10/2013,30/10/2013
/organization/allyalign-health,AllyAlign Health,http://www.allyalign.com,|Health and Wellness|, Health and Wellness , -   ,operating,USA,VA,Richmond,Glen Allen,1,,,,,08/01/2014,08/01/2014
/organization/allydvm,allyDVM,http://allydvm.com,|Software|, Software , 200 000 ,operating,USA,MA,MA - Other,Hardwick,1,01/01/2011,2011-01,2011-Q1,2011,22/08/2012,22/08/2012
/organization/allyes-advertisement-network,Allyes Advertisement Network,http://data.iresearch.cn/company/8101.shtml,|Advertising|, Advertising , 140 500 000 ,operating,CHN,,Beijing,Beijing,4,,,,,01/01/2000,01/03/2012
/organization/allylix,Allylix,http://www.allylix.com,|Biotechnology|, Biotechnology , 27 200 000 ,operating,USA,CA,San Diego,San Diego,2,01/01/2002,2002-01,2002-Q1,2002,28/01/2010,12/03/2012
/organization/allyve,allyve,http://www.allyve.com,|Search|Twitter Applications|Facebook Applications|Social Media|Software|, Software , -   ,closed,DEU,,Hamburg,Hamburg,2,01/09/2007,2007-09,2007-Q3,2007,01/09/2007,01/05/2010
/organization/alma-johns,Alma Johns,http://www.benchcapital.ca,|Manufacturing|Finance|, Manufacturing , -   ,operating,CAN,ON,Toronto,Toronto,1,26/06/2013,2013-06,2013-Q2,2013,26/08/2014,26/08/2014
/organization/almashopping,Almashopping,http://www.almashopping.com,|Beauty|Content|E-Commerce|, Beauty , 1 145 000 ,operating,ARG,,Buenos Aires,Buenos Aires,4,01/06/2012,2012-06,2012-Q2,2012,03/07/2012,01/01/2014
/organization/almaviva-sant,Almaviva Santé,http://almaviva-sante.com,|Health and Wellness|, Health and Wellness , 54 331 585 ,operating,FRA,,Marseille,Marseille,1,01/01/2007,2007-01,2007-Q1,2007,28/11/2013,28/11/2013
/organization/alminder,Alminder,http://mynd.me,|Business Services|Events|Mobile|, Mobile , 1 525 000 ,operating,USA,CA,SF Bay Area,Palo Alto,1,01/04/2012,2012-04,2012-Q2,2012,22/10/2013,22/10/2013
/organization/almondnet,AlmondNet,http://www.almondnet.com,|Advertising|, Advertising , 5 407 657 ,operating,USA,NY,New York City,New York,2,01/01/1998,1998-01,1998-Q1,1998,02/02/2010,02/10/2012
/organization/almondy,Almondy,http://www.almondy.com,|Hospitality|, Hospitality , 10 038 299 ,operating,GBR,,London,London,3,01/01/1992,1992-01,1992-Q1,1992,01/01/1996,05/02/2008
/organization/aln-medical-management,ALN Medical Management,http://alnmm.com,|Health and Wellness|, Health and Wellness , 3 700 000 ,operating,USA,CO,Denver,Centennial,1,01/01/2000,2000-01,2000-Q1,2000,03/09/2009,03/09/2009
/organization/alnara-pharmaceuticals,Alnara Pharmaceuticals,http://www.alnara.com,|Health and Wellness|Biotechnology|, Health and Wellness , 55 000 000 ,acquired,USA,MA,Boston,Cambridge,2,01/01/2008,2008-01,2008-Q1,2008,30/10/2008,28/01/2010
/organization/alnylam-pharmaceuticals,Alnylam Pharmaceuticals,http://www.alnylam.com,|Health Care|, Health Care , 710 000 000 ,operating,USA,MA,Boston,Cambridge,2,,,,,28/03/2011,13/01/2014
/organization/alo-networks,Alo Networks,http://alonetworks.com,|Mobile|, Mobile , 445 000 ,closed,USA,MD,"Washington, D.C.",Rockville,1,01/01/2011,2011-01,2011-Q1,2011,27/04/2011,27/04/2011
/organization/alo7,Alo7,http://alo7.com,|Education|, Education , -   ,operating,CHN,,Shanghai,Shanghai,1,01/01/2004,2004-01,2004-Q1,2004,06/06/2013,06/06/2013
/organization/aloha,ALOHA,http://ALOHA.com,|Health and Wellness|, Health and Wellness , 4 500 000 ,operating,USA,NY,New York City,New York,1,01/01/2012,2012-01,2012-Q1,2012,21/01/2014,21/01/2014
/organization/alohar-mobile,Alohar Mobile,http://alohar.com,|Apps|Location Based Services|Mobile|, Mobile , 2 750 000 ,operating,USA,CA,SF Bay Area,Palo Alto,2,28/10/2010,2010-10,2010-Q4,2010,24/04/2011,24/04/2011
/organization/alooma,alooma,http://www.alooma.io,|Big Data|Enterprises|, Enterprises , -   ,operating,ISR,,Tel Aviv,Tel Aviv,1,01/01/2013,2013-01,2013-Q1,2013,01/01/2014,01/01/2014
/organization/aloompa,Aloompa,http://www.aloompa.com,|Mobile|, Mobile , 500 000 ,operating,USA,TN,Nashville,Nashville,1,01/01/2009,2009-01,2009-Q1,2009,14/06/2013,14/06/2013
/organization/aloqa,Aloqa,http://www.aloqa.com,|Web Development|Location Based Services|Mobile|, Web Development , 1 500 000 ,acquired,DEU,,Munich,Munich,1,07/05/2007,2007-05,2007-Q2,2007,16/07/2009,16/07/2009
/organization/alorica,Alorica,http://www.alorica.com,|Software|, Software , 2 620 018 ,operating,USA,CA,Ontario - Inland Empire,Chino,1,01/01/1999,1999-01,1999-Q1,1999,13/08/2009,13/08/2009
/organization/alorum,Alorum,http://alorum.com,|Browser Extensions|Blogging Platforms|Software|, Software , 200 000 ,operating,USA,FL,Tampa,Palm Harbor,1,13/01/2006,2006-01,2006-Q1,2006,27/08/2013,27/08/2013
/organization/alosko,ALOSKO,http://www.alosko.com,|Education|, Education , 50 000 ,operating,SWE,,Jonkoping,Jönköping,1,09/05/2013,2013-05,2013-Q2,2013,12/06/2013,12/06/2013
/organization/alpha-orthopaedics,Alpha Orthopaedics,http://www.alphaorthopaedics.com,|Health Care|, Health Care , 3 092 294 ,operating,USA,CA,SF Bay Area,Hayward,1,,,,,07/07/2010,07/07/2010
/organization/alpha-payments-cloud,Alpha Payments Cloud,http://www.alphapaymentscloud.com,|Payments|Information Technology|Cloud Computing|Enterprise Software|, Payments , 12 000 000 ,operating,SGP,,Singapore,,1,01/01/2011,2011-01,2011-Q1,2011,30/04/2013,30/04/2013
/organization/alpha-smart-systems,Alpha Smart Systems,http://alpha-smart.com/,,, 40 000 ,,RUS,,Moscow,Moscow,1,01/01/2011,2011-01,2011-Q1,2011,01/02/2012,01/02/2012
/organization/alphabet-energy,Alphabet Energy,http://www.alphabetenergy.com,|Clean Technology|, Clean Technology , 31 000 000 ,operating,USA,CA,SF Bay Area,San Francisco,4,01/01/2009,2009-01,2009-Q1,2009,03/05/2010,11/03/2013
/organization/alphabeta-labs,AlphaBeta Labs,http://alphabetalabs.com,|Payments|Education|Analytics|Automotive|Internet|E-Commerce|, Education , 40 000 ,operating,IND,,Bangalore,Bangalore,1,01/01/2010,2010-01,2010-Q1,2010,17/07/2012,17/07/2012
/organization/alphaboost,AlphaBoost,http://alphaboost.com,|Social Media|Advertising|, Advertising , 1 000 000 ,operating,USA,CA,Los Angeles,Los Angeles,1,11/11/2011,2011-11,2011-Q4,2011,21/05/2012,21/05/2012
/organization/alphacare-holdings,AlphaCare Holdings,http://alphacare.com,|Biotechnology|, Biotechnology , 17 415 364 ,operating,USA,NY,New York City,Brooklyn,2,01/01/2012,2012-01,2012-Q1,2012,14/08/2013,14/01/2014
/organization/alphacityguides,alphacityguides,http://alphacityguides.com,|Fashion|Travel|, Fashion , -   ,operating,,,,,1,01/01/2013,2013-01,2013-Q1,2013,01/07/2012,01/07/2012
/organization/alphaclone,AlphaClone,http://www.alphaclone.com,|Internet|Simulation|Stock Exchanges|Finance|, Stock Exchanges , 1 400 000 ,operating,USA,CA,SF Bay Area,San Francisco,3,01/03/2008,2008-03,2008-Q1,2008,01/02/2008,10/07/2012
/organization/alphalab,AlphaLab,http://alphalab.org,|Finance|, Finance , 800 000 ,operating,USA,PA,Pittsburgh,Pittsburgh,1,01/06/2008,2008-06,2008-Q2,2008,17/09/2014,17/09/2014
/organization/alphanation,AlphaNation,http://www.alphanation.com,|Finance|, Finance , 650 000 ,closed,USA,NY,New York City,New York,3,01/01/2010,2010-01,2010-Q1,2010,01/03/2011,01/10/2011
